date,code,open,high,low,close,volume,amount,turn,pctChg,peTTM,psTTM,pcfNcfTTM
2019-05-20,sh.600036,33.3,33.79,32.82,33.28,41830436,1388670239.0,0.202775,-0.00090071,10.096919,3.278606,13.906098
2019-05-21,sh.600036,33.29,34.1,33.14,33.63,50344418,1699238453.0,0.244047,0.010516900000000001,10.203106,3.313086,14.052346
2019-05-22,sh.600036,33.63,33.85,33.3,33.53,34508085,1157944609.0,0.16728,-0.0029736000000000003,10.172767,3.303234,14.010561
2019-05-23,sh.600036,33.31,33.6,32.95,33.35,38386013,1277508313.0,0.186078,-0.00536834,10.118156,3.285502,13.935348
2019-05-24,sh.600036,33.58,34.13,33.39,33.6,42990884,1449787998.0,0.208401,0.0074962499999999994,10.194004,3.310131,14.039811
2019-05-27,sh.600036,33.48,33.95,32.8,33.78,47725947,1592620302.0,0.231354,0.005357150000000001,10.248615,3.327863,14.115024
2019-05-28,sh.600036,33.75,34.6,33.62,34.38,69457087,2375260224.0,0.336697,0.01776206,10.430651,3.386973,14.365735
2019-05-29,sh.600036,33.91,34.69,33.85,34.25,37682884,1292718402.0,0.18267,-0.0037813,10.391210,3.374166,14.311414
2019-05-30,sh.600036,34.41,34.51,33.86,34.3,29730764,1016453738.0,0.144122,0.00145983,10.406380,3.379092,14.332307
2019-05-31,sh.600036,34.2,34.7,34.01,34.21,30522399,1048608820.0,0.147959,-0.0026239099999999997,10.379074,3.370225,14.294700
2019-06-03,sh.600036,34.25,34.65,33.88,34.4,39481401,1351932252.0,0.191388,0.005554,10.436719,3.388943,14.374092
2019-06-04,sh.600036,34.4,34.41,33.76,34.03,32789127,1113572392.0,0.158947,-0.010755889999999999,10.324463,3.352492,14.219487
2019-06-05,sh.600036,34.33,34.46,33.92,33.95,26927425,919338240.0,0.130532,-0.00235081,10.300192,3.344611,14.186059
2019-06-06,sh.600036,34.13,34.13,33.38,33.9,30232510,1024276660.0,0.146554,-0.0014727299999999998,10.285022,3.339685,14.165166
2019-06-10,sh.600036,34.03,34.9,34.01,34.74,49305517,1707698127.0,0.239011,0.02477876,10.539872,3.422439,14.516161
2019-06-11,sh.600036,34.74,35.54,34.74,35.42,52369707,1840362215.0,0.253865,0.01957388,10.746180,3.489429,14.800300
2019-06-12,sh.600036,35.39,35.51,35.05,35.33,27091558,956824031.0,0.131328,-0.00254083,10.718874,3.480563,14.762694
2019-06-13,sh.600036,35.33,35.5,34.88,35.25,25623223,901854016.0,0.12421,-0.00226442,10.694603,3.472682,14.729266
2019-06-14,sh.600036,35.33,35.57,35.18,35.35,34183657,1207793174.0,0.165707,0.0028368399999999998,10.724942,3.482533,14.771051
2019-06-17,sh.600036,35.3,35.98,35.26,35.6,26237633,935672872.0,0.127188,0.00707214,10.800790,3.507162,14.875514
2019-06-18,sh.600036,35.7,36.02,35.51,36.02,30228448,1084120436.0,0.146534,0.011797809999999999,10.928215,3.548539,15.051011
2019-06-19,sh.600036,36.99,37.3,36.57,36.8,65238879,2411603687.0,0.316249,0.0216546,11.164862,3.625381,15.376935
2019-06-20,sh.600036,36.86,38.48,36.86,38.38,74229868,2808109447.0,0.359834,0.04293484,11.644223,3.781036,16.037141
2019-06-21,sh.600036,38.38,38.5,37.5,37.69,59617631,2257474698.0,0.289,-0.01797818,11.434882,3.713060,15.748823
2019-06-24,sh.600036,37.52,37.99,37.48,37.96,30881629,1166862209.0,0.1497,0.00716372,11.516798,3.739659,15.861643
2019-06-25,sh.600036,37.51,37.51,34.75,36.13,243512152,8747563858.0,1.180439,-0.048208589999999996,10.961589,3.559376,15.096975
2019-06-26,sh.600036,35.07,35.93,35.02,35.47,104997810,3729647597.0,0.508983,-0.01826736,10.761349,3.494355,14.821193
2019-06-27,sh.600036,35.88,36.56,35.75,36.45,92805629,3369234270.0,0.449881,0.027628970000000003,11.058674,3.590901,15.230687
2019-06-28,sh.600036,36.35,36.53,35.84,35.98,53062339,1914139579.0,0.257223,-0.01289441,10.916080,3.544598,15.034297
2019-07-01,sh.600036,36.75,37.23,36.7,36.9,81245491,2997920556.0,0.393842,0.02556982,11.195201,3.635233,15.418721
2019-07-02,sh.600036,36.92,36.92,36.3,36.52,61223395,2235226043.0,0.296784,-0.01029813,11.079912,3.597797,15.259937
2019-07-03,sh.600036,36.39,36.49,36.06,36.15,47928441,1735338347.0,0.232336,-0.01013141,10.967657,3.561346,15.105332
2019-07-04,sh.600036,36.37,36.44,36.01,36.08,37917354,1371454234.0,0.183807,-0.00193637,10.946419,3.554450,15.076082
2019-07-05,sh.600036,36.2,36.63,36.0,36.47,36451591,1325134309.0,0.176701,0.010809299999999999,11.064742,3.592871,15.239044
2019-07-08,sh.600036,36.08,36.2,35.36,35.56,50610541,1805159246.0,0.245338,-0.024952009999999997,10.788655,3.503222,14.858800
2019-07-09,sh.600036,35.58,35.7,35.2,35.29,28106075,993475022.0,0.136246,-0.00759281,10.706739,3.476622,14.745980
2019-07-10,sh.600036,35.6,35.65,34.98,35.12,44487076,1564014123.0,0.215654,-0.00481729,10.655162,3.459875,14.674945
2019-07-11,sh.600036,35.46,36.06,35.31,35.9,59828966,2141800970.0,0.290024,0.02220964,10.891808,3.536717,15.000869
2019-07-12,sh.600036,35.18,35.6,35.02,35.4,49746675,1759080553.0,0.24115,0.01258588,10.740112,3.487459,14.791943
2019-07-15,sh.600036,35.01,35.68,34.5,35.3,42271763,1482173720.0,0.204915,-0.0028249200000000003,10.709773,3.477607,14.750158
2019-07-16,sh.600036,35.37,35.5,35.15,35.31,27014554,955308164.0,0.130955,0.00028335,10.712806,3.478593,14.754337
2019-07-17,sh.600036,35.11,35.42,35.01,35.21,22637619,796929618.0,0.109737,-0.00283212,10.682467,3.468741,14.712552
2019-07-18,sh.600036,35.3,35.58,35.07,35.32,33890048,1198433942.0,0.164284,0.00312413,10.715840,3.479578,14.758515
2019-07-19,sh.600036,35.68,36.49,35.58,36.37,49864204,1804011550.0,0.24172,0.029728180000000003,11.034403,3.583019,15.197259
2019-07-22,sh.600036,36.36,36.77,36.09,36.37,33732997,1230690061.0,0.163523,0.0,11.034403,3.583019,15.197259
2019-07-23,sh.600036,36.37,36.5,36.01,36.21,25079506,909838723.0,0.121574,-0.0043992300000000005,10.985860,3.567257,15.130403
2019-07-24,sh.600036,36.44,36.96,36.24,36.43,34263449,1254224791.0,0.166094,0.006075700000000001,11.052607,3.588930,15.222330
2019-07-25,sh.600036,36.75,37.48,36.75,37.26,50994342,1896150462.0,0.247198,0.02278337,10.874045,3.604051,15.569147
2019-07-26,sh.600036,37.05,37.37,37.03,37.22,23391862,870022305.0,0.1134,-0.0010730000000000002,10.862371,3.600182,15.552433
2019-07-29,sh.600036,37.2,37.2,36.6,36.83,31750358,1170614801.0,0.153912,-0.01047822,10.748553,3.562458,15.389471
2019-07-30,sh.600036,36.8,37.17,36.7,36.77,26183718,966377345.0,0.1269,-0.0016289999999999998,10.731042,3.556655,15.364400
2019-07-31,sh.600036,36.5,36.8,36.45,36.56,27306707,998321822.0,0.1324,-0.005711000000000001,10.669755,3.536342,15.276651
2019-08-01,sh.600036,36.4,36.59,35.91,36.2,32231581,1166692625.0,0.1562,-0.009847,10.564692,3.501520,15.126225
2019-08-02,sh.600036,35.55,35.96,35.4,35.75,48948013,1744741168.0,0.2373,-0.012431000000000001,10.433363,3.457993,14.938191
2019-08-05,sh.600036,35.52,35.69,35.09,35.21,45212718,1597313152.0,0.2192,-0.015105,10.275768,3.405761,14.712552
2019-08-06,sh.600036,34.5,35.07,34.4,34.88,58569559,2038065671.0,0.2839,-0.009372,10.179460,3.373841,14.574661
2019-08-07,sh.600036,34.9,34.98,34.44,34.53,55056614,1907381568.0,0.2669,-0.010034000000000001,10.077315,3.339986,14.428413
2019-08-08,sh.600036,34.8,35.49,34.8,35.36,45625739,1602214298.0,0.2212,0.024037000000000003,10.319544,3.420270,14.775229
2019-08-09,sh.600036,35.46,35.5,34.91,34.99,33614193,1181594152.0,0.1629,-0.010464,10.211563,3.384481,14.620624
2019-08-12,sh.600036,34.99,35.46,34.8,35.41,39225849,1377596532.0,0.1901,0.012003,10.334136,3.425106,14.796122
2019-08-13,sh.600036,35.19,35.25,34.8,34.85,29736510,1039741519.0,0.1441,-0.015815,10.170705,3.370939,14.562125
2019-08-14,sh.600036,35.22,35.4,34.8,34.86,37749308,1322902547.0,0.183,0.000287,10.173623,3.371906,14.566304
2019-08-15,sh.600036,34.2,34.94,34.1,34.87,30054809,1040105626.0,0.1457,0.000287,10.176542,3.372873,14.570482
2019-08-16,sh.600036,34.89,35.4,34.52,35.16,40844467,1431729717.0,0.198,0.008317,10.261176,3.400924,14.691659
2019-08-19,sh.600036,34.97,35.3,34.44,35.3,71493374,2493400951.0,0.3466,0.003982,10.302034,3.414466,14.750158
2019-08-20,sh.600036,35.0,35.56,34.9,35.33,38036943,1340295547.0,0.1844,0.0008500000000000001,10.310789,3.417368,14.762694
2019-08-21,sh.600036,35.24,35.6,35.16,35.45,29982516,1062519113.0,0.1453,0.003397,10.345810,3.428975,14.812836
2019-08-22,sh.600036,35.59,35.64,35.14,35.34,22862467,808431523.0,0.1108,-0.0031030000000000003,10.313707,3.418335,14.766872
2019-08-23,sh.600036,35.22,36.54,35.22,36.27,70609852,2544555084.0,0.3423,0.026316000000000003,10.585121,3.508291,15.155474
2019-08-26,sh.600036,35.5,35.8,34.77,35.0,86736265,3045354099.0,0.4205,-0.035015,10.214481,3.385734,-33.711220
2019-08-27,sh.600036,35.38,35.62,34.75,34.75,81751179,2876573970.0,0.3963,-0.007143,10.141520,3.361550,-33.470426
2019-08-28,sh.600036,35.0,35.08,34.41,34.5,51476226,1780588508.0,0.2495,-0.007194000000000001,10.068560,3.337366,-33.229632
2019-08-29,sh.600036,34.5,34.55,33.7,33.93,71161785,2415342459.0,0.345,-0.016522,9.902210,3.282227,-32.680620
2019-08-30,sh.600036,34.29,34.39,33.95,34.28,59657969,2039657518.0,0.2892,0.010315000000000001,10.004355,3.316084,-33.017732
2019-09-02,sh.600036,34.28,34.66,34.25,34.34,50798281,1752014271.0,0.2462,0.0017499999999999998,10.021865,3.321888,-33.075523
2019-09-03,sh.600036,34.37,34.46,34.01,34.15,40716969,1390955164.0,0.1974,-0.005533,9.966415,3.303509,-32.892519
2019-09-04,sh.600036,34.11,35.06,34.01,34.89,63463616,2202852785.0,0.3076,0.021669,10.182378,3.375093,-33.605271
2019-09-05,sh.600036,35.03,35.9,35.03,35.52,72370246,2573174320.0,0.3508,0.018057,10.366239,3.436036,-34.212073
2019-09-06,sh.600036,35.9,35.99,35.55,35.89,47316276,1692573890.0,0.2294,0.010417000000000001,10.474221,3.471828,-34.568449
2019-09-09,sh.600036,36.09,36.44,35.34,35.5,75615132,2697975757.0,0.3665,-0.010867,10.360402,3.434101,-34.192809
2019-09-10,sh.600036,35.71,35.74,34.75,35.0,67533066,2361508165.0,0.3274,-0.014085,10.214481,3.385734,-33.711220
2019-09-11,sh.600036,35.19,35.24,34.71,35.05,60908940,2129059918.0,0.2953,0.001429,10.229073,3.390570,-33.759379
2019-09-12,sh.600036,35.4,35.43,34.97,35.29,52582171,1851086313.0,0.2549,0.006847,10.299115,3.413787,-33.990542
2019-09-16,sh.600036,35.5,35.54,34.82,35.0,46166805,1617245973.0,0.2238,-0.008218,10.214481,3.385734,-33.711220
2019-09-17,sh.600036,35.07,35.18,34.62,34.79,44307090,1546391358.0,0.2148,-0.006,10.153194,3.365419,-33.508953
2019-09-18,sh.600036,34.8,34.94,34.71,34.8,35374807,1232164287.0,0.1715,0.000287,10.156113,3.366387,-33.518585
2019-09-19,sh.600036,34.94,34.96,34.36,34.51,53845325,1858895881.0,0.261,-0.008333,10.071478,3.338333,-33.239263
2019-09-20,sh.600036,34.71,34.76,34.38,34.51,69494464,2401483947.0,0.3369,0.0,10.071478,3.338333,-33.239263
2019-09-23,sh.600036,34.4,34.4,33.88,34.04,61025444,2075660837.0,0.2958,-0.013619000000000001,9.934312,3.292868,-32.786570
2019-09-24,sh.600036,34.25,34.25,33.97,34.08,36571835,1245693485.0,0.1773,0.0011749999999999998,9.945986,3.296737,-32.825097
2019-09-25,sh.600036,34.05,34.47,33.87,34.35,46779376,1601997090.0,0.2268,0.007922,10.024784,3.322856,-33.085155
2019-09-26,sh.600036,34.45,35.62,34.28,35.22,108440812,3804658828.0,0.5257,0.025328,10.278686,3.407015,-33.923120
2019-09-27,sh.600036,35.15,35.69,34.82,35.2,67267796,2368047235.0,0.3261,-0.000568,10.272850,3.405081,-33.903856
2019-09-30,sh.600036,34.79,35.33,34.7,34.75,39120377,1370027544.0,0.1896,-0.012784,10.141520,3.361550,-33.470426
2019-10-08,sh.600036,34.7,35.1,34.5,34.81,64588657,2250110388.0,0.3131,0.001727,10.159031,3.367354,-33.528217
2019-10-09,sh.600036,34.52,35.67,34.5,35.18,82161376,2896026737.0,0.3983,0.010629,10.267013,3.403146,-33.884592
2019-10-10,sh.600036,35.21,35.38,35.02,35.11,37870052,1332044307.0,0.1836,-0.00199,10.246584,3.396374,-33.817170
2019-10-11,sh.600036,35.3,36.37,35.3,36.29,104387314,3760500499.0,0.506,0.033609,10.590958,3.510522,-34.953720
2019-10-14,sh.600036,36.6,37.44,36.6,36.83,87433443,3237676515.0,0.4238,0.014879999999999999,10.748553,3.562759,-35.473836
2019-10-15,sh.600036,37.22,37.22,36.47,36.64,45810496,1680658831.0,0.2221,-0.005159,10.693102,3.544379,-35.290832
2019-10-16,sh.600036,36.97,37.45,36.4,36.81,51489760,1902454585.0,0.2496,0.00464,10.742716,3.560824,-35.454572
2019-10-17,sh.600036,36.81,37.15,36.54,37.0,34258778,1264253177.0,0.1661,0.005162,10.798166,3.579204,-35.637576
2019-10-18,sh.600036,37.1,37.28,36.1,36.18,45434980,1660975667.0,0.2202,-0.022162,10.558855,3.499881,-34.847770
2019-10-21,sh.600036,36.1,36.5,35.77,36.22,35942551,1300444689.0,0.1742,0.001106,10.570529,3.503751,-34.886297
2019-10-22,sh.600036,36.47,36.48,35.67,36.13,33207388,1193683500.0,0.161,-0.002485,10.544263,3.495044,-34.799611
2019-10-23,sh.600036,36.05,36.3,35.82,36.0,31347067,1131160460.0,0.152,-0.003598,10.506323,3.482469,-34.674398
2019-10-24,sh.600036,36.18,36.75,35.96,36.5,43122021,1571999093.0,0.209,0.013889,10.652245,3.530836,-35.155987
2019-10-25,sh.600036,36.67,36.67,36.04,36.4,24614215,892763388.0,0.1193,-0.0027400000000000002,10.623060,3.521163,-35.059669
2019-10-28,sh.600036,36.48,36.93,36.1,36.2,32808346,1191663975.0,0.159,-0.005495,10.564692,3.501816,-34.867034
2019-10-29,sh.600036,36.27,36.37,35.91,36.15,26610094,961023821.0,0.129,-0.001381,10.550100,3.496979,-34.818875
2019-10-30,sh.600036,36.11,36.23,35.31,35.41,48326260,1720463214.0,0.2343,-0.020470000000000002,10.334136,3.425395,-34.106123
2019-10-31,sh.600036,35.7,35.87,35.28,35.5,50704205,1805894998.0,0.2458,0.002542,9.901730,3.339891,7.774238
2019-11-01,sh.600036,35.57,36.76,35.38,36.6,66855574,2425821889.0,0.3241,0.030986,10.208544,3.443380,8.015129
2019-11-04,sh.600036,36.97,37.28,36.69,37.18,59640216,2210377095.0,0.2891,0.015847,10.370319,3.497948,8.142145
2019-11-05,sh.600036,37.19,38.15,36.98,37.66,72333061,2724426631.0,0.3506,0.01291,10.504201,3.543107,8.247262
2019-11-06,sh.600036,37.66,38.48,37.53,38.15,70844894,2705336305.0,0.3434,0.013011,10.640873,3.589207,8.354568
2019-11-07,sh.600036,38.13,38.38,37.82,38.16,35055161,1336451650.0,0.1699,0.000262,10.643662,3.590148,8.356758
2019-11-08,sh.600036,38.48,38.55,37.6,37.75,45708215,1739031666.0,0.2216,-0.010744,10.529304,3.551574,8.266971
2019-11-11,sh.600036,37.53,37.69,37.17,37.31,39293988,1471061703.0,0.1905,-0.011656,10.406579,3.510178,8.170614
2019-11-12,sh.600036,37.31,37.49,36.91,37.2,36383152,1354249070.0,0.1764,-0.002948,10.375897,3.499829,8.146525
2019-11-13,sh.600036,37.05,37.38,36.9,37.0,39293401,1456511446.0,0.1905,-0.005376,10.320113,3.481013,8.102726
2019-11-14,sh.600036,37.19,37.25,36.65,36.74,29291220,1078428853.0,0.142,-0.007027,10.247593,3.456552,8.045788
2019-11-15,sh.600036,36.98,37.06,36.6,36.83,31500856,1162061809.0,0.1527,0.00245,10.272696,3.465019,8.065498
2019-11-18,sh.600036,36.83,37.89,36.73,37.5,57445530,2149791797.0,0.2785,0.018192,10.459574,3.528054,8.212223
2019-11-19,sh.600036,37.45,37.8,37.31,37.52,39018448,1463591441.0,0.1891,0.000533,10.465152,3.529935,8.216603
2019-11-20,sh.600036,37.24,37.37,36.49,36.58,48277448,1776707173.0,0.234,-0.025053000000000002,10.202966,3.441499,8.010750
2019-11-21,sh.600036,36.36,36.69,36.07,36.44,29743640,1081481614.0,0.1442,-0.0038269999999999997,10.163917,3.428327,7.980091
2019-11-22,sh.600036,36.7,36.85,36.08,36.23,32273896,1175858814.0,0.1564,-0.005763000000000001,10.105343,3.408570,7.934102
2019-11-25,sh.600036,36.4,36.72,36.32,36.58,26416258,966079490.0,0.1281,0.009661,10.202966,3.441499,8.010750
2019-11-26,sh.600036,36.79,36.8,36.0,36.0,44859522,1630207659.0,0.2175,-0.015856,10.041191,3.386932,7.883734
2019-11-27,sh.600036,36.19,36.88,36.06,36.65,35069510,1283181354.0,0.17,0.018056000000000003,10.222490,3.448085,8.026079
2019-11-28,sh.600036,36.56,36.88,36.44,36.63,20852093,763903768.0,0.1011,-0.000546,10.216912,3.446203,8.021699
2019-11-29,sh.600036,36.48,36.69,35.92,36.03,33478873,1210713277.0,0.1623,-0.01638,10.049559,3.389754,7.890304
2019-12-02,sh.600036,36.1,36.38,35.97,36.11,19733974,713692292.0,0.0957,0.00222,10.071872,3.397281,7.907823
2019-12-03,sh.600036,35.92,36.6,35.73,36.46,27680568,1004322265.0,0.1342,0.009693,10.169495,3.430209,7.984470
2019-12-04,sh.600036,36.07,36.42,36.04,36.28,23090627,835895192.0,0.1119,-0.004937,10.119289,3.413274,7.945052
2019-12-05,sh.600036,36.48,36.6,36.12,36.38,26477925,962515349.0,0.1284,0.002756,10.147181,3.422683,7.966951
2019-12-06,sh.600036,36.47,36.58,36.18,36.41,25584640,929546913.0,0.124,0.000825,10.155549,3.425505,7.973521
2019-12-09,sh.600036,36.38,36.44,36.03,36.27,25078780,908083891.0,0.1216,-0.003845,10.116500,3.412334,7.942862
2019-12-10,sh.600036,36.07,36.36,36.05,36.12,22735572,822478503.0,0.1102,-0.004136,10.074662,3.398221,7.910013
2019-12-11,sh.600036,36.29,36.45,36.11,36.4,28077921,1018761748.0,0.1361,0.007752,10.152760,3.424564,7.971331
2019-12-12,sh.600036,36.5,36.58,36.24,36.4,25011328,909207353.0,0.1212,0.0,10.152760,3.424564,7.971331
2019-12-13,sh.600036,36.73,37.5,36.69,37.5,65495601,2430849617.0,0.3175,0.030219999999999997,10.459574,3.528054,8.212223
2019-12-16,sh.600036,37.25,37.48,37.1,37.28,35287693,1314017570.0,0.1711,-0.005867,10.398211,3.507356,8.164044
2019-12-17,sh.600036,37.25,37.85,36.9,37.5,56312739,2106137323.0,0.273,0.005901,10.459574,3.528054,8.212223
2019-12-18,sh.600036,37.55,38.15,37.55,37.99,54132237,2052043202.0,0.2624,0.013067,10.596246,3.574154,8.319529
2019-12-19,sh.600036,38.0,38.25,37.73,37.77,30188408,1144128603.0,0.1463,-0.005790999999999999,10.534883,3.553456,8.271351
2019-12-20,sh.600036,37.82,38.03,37.4,37.54,28800748,1085477957.0,0.1396,-0.006089,10.470731,3.531817,8.220982
2019-12-23,sh.600036,37.79,38.0,37.25,37.4,35874675,1349470854.0,0.1739,-0.003729,10.431682,3.518646,8.190324
2019-12-24,sh.600036,37.45,38.15,37.45,38.01,34185644,1296815029.0,0.1657,0.01631,10.601824,3.576035,8.323909
2019-12-25,sh.600036,38.01,38.23,37.62,37.79,23502761,889443213.0,0.1139,-0.005788,10.540461,3.555337,8.275731
2019-12-26,sh.600036,37.78,38.1,37.69,38.1,19223976,728012313.0,0.0932,0.008203,10.626927,3.584503,8.343618
2019-12-27,sh.600036,38.1,38.5,37.8,37.86,35953534,1370335108.0,0.1743,-0.006299,10.559986,3.561923,8.291060
2019-12-30,sh.600036,37.6,37.92,37.11,37.83,44496289,1670186942.0,0.2157,-0.0007920000000000001,10.551618,3.559101,8.284490
2019-12-31,sh.600036,37.85,37.88,37.31,37.58,37680506,1412996239.0,0.1827,-0.006609,10.481888,3.535580,8.229742
2020-01-02,sh.600036,38.03,39.12,38.02,38.88,82624452,3191180650.0,0.4005,0.034593,10.844486,3.657886,8.514433
2020-01-03,sh.600036,38.95,39.62,38.92,39.4,52010611,2045230273.0,0.2521,0.013373999999999999,10.989526,3.706809,8.628309
2020-01-06,sh.600036,39.19,40.16,38.9,39.24,54887720,2171575505.0,0.2661,-0.004061,10.944898,3.691755,8.593270
2020-01-07,sh.600036,39.55,39.94,39.1,39.15,34767128,1369304771.0,0.1685,-0.002294,10.919795,3.683288,8.573561
2020-01-08,sh.600036,38.95,38.95,38.41,38.41,36323418,1403861101.0,0.1761,-0.018902000000000002,10.713393,3.613668,8.411506
2020-01-09,sh.600036,38.84,39.0,38.58,38.9,30335989,1177003661.0,0.1471,0.012757000000000001,10.850065,3.659768,8.518812
2020-01-10,sh.600036,38.9,39.28,38.75,39.04,28593121,1116903172.0,0.1386,0.0035989999999999998,10.889114,3.672939,8.549471
2020-01-13,sh.600036,39.28,39.28,38.75,39.1,32780852,1279073028.0,0.1589,0.001537,10.905849,3.678584,8.562611
2020-01-14,sh.600036,39.14,39.63,38.7,38.81,33564638,1314430602.0,0.1627,-0.007417,10.824962,3.651300,8.499103
2020-01-15,sh.600036,38.84,38.89,38.02,38.12,48859891,1870048774.0,0.2369,-0.017779,10.632505,3.586384,8.347998
2020-01-16,sh.600036,38.22,38.35,37.76,37.96,45384826,1723277982.0,0.22,-0.004197,10.587878,3.571331,8.312959
2020-01-17,sh.600036,38.06,38.17,37.68,37.93,42135711,1595789849.0,0.2043,-0.00079,10.579510,3.568509,8.306390
2020-01-20,sh.600036,38.22,38.65,38.0,38.31,58580886,2244268938.0,0.284,0.010018,10.403828,3.581732,8.389607
2020-01-21,sh.600036,37.95,38.15,37.7,37.79,41720185,1580332561.0,0.2022,-0.013573,10.262612,3.533116,8.275731
2020-01-22,sh.600036,37.7,38.1,37.15,37.82,53125460,2000618547.0,0.2575,0.000794,10.270759,3.535921,8.282300
2020-01-23,sh.600036,37.53,37.7,36.45,36.81,78750274,2912304571.0,0.3817,-0.026705,9.996474,3.441492,8.061118
2020-02-03,sh.600036,33.8,35.5,33.8,35.03,113106226,3944795003.0,0.5483,-0.048356,9.513080,3.275074,7.671311
2020-02-04,sh.600036,35.04,35.48,34.68,35.35,122967652,4313054347.0,0.5961,0.009134999999999999,9.599982,3.304992,7.741389
2020-02-05,sh.600036,35.34,35.51,34.83,35.36,80257198,2826862599.0,0.3891,0.000283,9.602698,3.305927,7.743579
2020-02-06,sh.600036,35.5,35.83,35.13,35.75,73070159,2589474707.0,0.3542,0.011029,9.708610,3.342389,7.828986
2020-02-07,sh.600036,35.1,35.46,35.01,35.42,67552464,2374190018.0,0.3275,-0.009231,9.618992,3.311536,7.756718
2020-02-10,sh.600036,35.13,35.24,34.95,35.1,57504178,2016401930.0,0.2788,-0.009034,9.532090,3.281618,7.686641
2020-02-11,sh.600036,35.3,35.85,35.15,35.57,55743628,1983770029.0,0.2702,0.013389999999999999,9.659727,3.325560,7.789567
2020-02-12,sh.600036,35.5,35.66,35.24,35.6,40538973,1437177997.0,0.1965,0.000843,9.667875,3.328365,7.796137
2020-02-13,sh.600036,35.53,35.55,35.2,35.27,42235080,1493775789.0,0.2047,-0.00927,9.578257,3.297512,7.723869
2020-02-14,sh.600036,35.21,35.71,35.21,35.64,40339677,1431806484.0,0.1955,0.01049,9.678737,3.332105,7.804897
2020-02-17,sh.600036,35.63,36.17,35.38,36.17,66942541,2396661832.0,0.3245,0.014871,9.822669,3.381656,7.920963
2020-02-18,sh.600036,36.0,36.0,35.6,35.7,51639665,1846260235.0,0.2503,-0.012994,9.695031,3.337715,7.818036
2020-02-19,sh.600036,35.6,35.89,35.46,35.53,41952131,1496142157.0,0.2034,-0.004762,9.695031,3.337715,7.818036
2020-02-20,sh.600036,35.66,36.05,35.2,35.98,74600588,2658121245.0,0.3616,0.012665,9.771071,3.363893,7.879354
2020-02-21,sh.600036,35.9,35.93,35.47,35.64,73031468,2603112503.0,0.354,-0.00945,9.678737,3.332105,7.804897
2020-02-24,sh.600036,35.49,35.69,35.03,35.05,79856482,2812039823.0,0.3871,-0.016554,9.518511,3.276944,7.675691
2020-02-25,sh.600036,34.81,35.08,34.5,34.63,87373432,3032212325.0,0.4235,-0.011982999999999999,9.404452,3.237677,7.583714
2020-02-26,sh.600036,34.41,34.99,34.25,34.83,77970475,2707591830.0,0.378,0.005775,9.458766,3.256375,7.627512
2020-02-27,sh.600036,34.79,35.35,34.7,35.22,68937853,2422074087.0,0.3342,0.011196999999999999,9.564678,3.292838,7.712920
2020-02-28,sh.600036,34.85,35.18,34.2,34.2,83534097,2885398352.0,0.4049,-0.028961,9.287677,3.197474,7.489547
2020-03-02,sh.600036,34.24,34.88,34.1,34.75,70429063,2438029173.0,0.3414,0.016082,9.437040,3.248896,7.609993
2020-03-03,sh.600036,34.93,35.1,34.42,34.62,68607306,2380418310.0,0.3326,-0.003741,9.401736,3.236742,7.581524
2020-03-04,sh.600036,34.68,34.8,34.44,34.78,56088606,1941800190.0,0.2719,0.004622,9.445188,3.251701,7.616563
2020-03-05,sh.600036,34.99,36.32,34.8,36.23,135541300,4840609026.0,0.657,0.041691000000000006,9.838963,3.387266,7.934102
2020-03-06,sh.600036,35.84,36.02,35.41,35.41,67067378,2389764957.0,0.3251,-0.022633,9.616276,3.310601,7.754528
2020-03-09,sh.600036,34.88,34.88,34.18,34.18,96659166,3318066994.0,0.4686,-0.034735999999999996,9.282246,3.195605,7.485167
2020-03-10,sh.600036,34.19,34.94,34.08,34.68,66829810,2309858482.0,0.324,0.014628,9.418031,3.242351,7.594664
2020-03-11,sh.600036,34.76,34.99,34.41,34.45,56655064,1965764178.0,0.2746,-0.006632,9.355570,3.220848,7.544295
2020-03-12,sh.600036,34.37,34.59,34.02,34.16,61918002,2118258080.0,0.3002,-0.008418,9.276814,3.193735,7.480787
2020-03-13,sh.600036,32.8,33.56,32.4,33.41,114095770,3748370246.0,0.5531,-0.021956000000000003,9.073137,3.123615,7.316543
2020-03-16,sh.600036,33.39,33.39,31.64,31.67,106602730,3445337101.0,0.5168,-0.05208,8.600606,2.960936,6.935496
2020-03-17,sh.600036,31.65,32.61,31.11,31.73,84344133,2675433577.0,0.4089,0.001895,8.616901,2.966546,6.948635
2020-03-18,sh.600036,31.88,32.28,30.76,30.82,82431704,2604923481.0,0.3996,-0.028679,8.369772,2.881467,6.749352
2020-03-19,sh.600036,30.48,30.48,28.71,29.31,155945747,4591894342.0,0.756,-0.048994,7.959702,2.740292,6.418673
2020-03-20,sh.600036,29.8,31.11,29.8,31.04,134315310,4101898423.0,0.6511,0.059024,8.429518,2.902035,6.797531
2020-03-23,sh.600036,30.01,30.51,29.88,30.16,92897116,2804113446.0,0.4503,-0.028351,8.190536,2.820252,16.538323
2020-03-24,sh.600036,31.15,31.65,30.81,31.51,82535893,2585549433.0,0.4001,0.044760999999999995,8.557155,2.946491,17.278599
2020-03-25,sh.600036,32.23,32.68,32.17,32.49,80952655,2629580314.0,0.3924,0.031101,8.823293,3.038130,17.815985
